record_id,model,condition,gold_family,emitted_count,unique_count,done_reason,generated_tokens,token_limit_completion,emit_0,emit_1,emit_2,emit_3,emit_4,emit_5
nvbench2:dev:507,llama3.2:3b,staged,rect,2,2,stop,611,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:508,llama3.2:3b,staged,arc,5,5,stop,650,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:515,llama3.2:3b,staged,line,1,1,stop,346,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:531,llama3.2:3b,staged,bar,1,1,stop,456,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:538,llama3.2:3b,staged,arc,2,2,stop,425,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:540,llama3.2:3b,staged,bar,5,5,stop,673,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:551,llama3.2:3b,staged,line,1,1,stop,463,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:554,llama3.2:3b,staged,point,3,3,stop,486,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:562,llama3.2:3b,staged,bar,2,2,stop,407,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:568,llama3.2:3b,staged,line,5,5,stop,549,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:571,llama3.2:3b,staged,rect,1,1,stop,507,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:572,llama3.2:3b,staged,bar,5,5,stop,765,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:573,llama3.2:3b,staged,point,2,2,stop,541,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:603,llama3.2:3b,staged,rect,2,2,stop,540,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:605,llama3.2:3b,staged,line,5,5,stop,647,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:606,llama3.2:3b,staged,bar,3,3,stop,547,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:612,llama3.2:3b,staged,arc,2,2,stop,494,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:614,llama3.2:3b,staged,bar,2,2,stop,433,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:628,llama3.2:3b,staged,rect,1,1,stop,500,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:641,llama3.2:3b,staged,rect,4,4,stop,752,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:642,llama3.2:3b,staged,line,1,1,stop,396,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:644,llama3.2:3b,staged,bar+line,5,5,stop,684,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:647,llama3.2:3b,staged,bar,5,5,stop,628,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:651,llama3.2:3b,staged,bar,5,5,stop,695,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:655,llama3.2:3b,staged,line,2,2,stop,544,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:666,llama3.2:3b,staged,line,5,5,stop,587,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:672,llama3.2:3b,staged,bar,1,1,stop,420,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:675,llama3.2:3b,staged,bar,2,2,stop,421,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:681,llama3.2:3b,staged,bar,3,3,stop,804,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:683,llama3.2:3b,staged,bar,3,3,stop,779,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:684,llama3.2:3b,staged,bar,1,1,stop,359,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:713,llama3.2:3b,staged,bar,1,1,stop,386,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:715,llama3.2:3b,staged,point,2,2,stop,573,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:716,llama3.2:3b,staged,boxplot,2,2,stop,534,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:717,llama3.2:3b,staged,boxplot,5,5,stop,638,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:718,llama3.2:3b,staged,boxplot,5,5,stop,659,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:719,llama3.2:3b,staged,arc,1,1,stop,361,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:721,llama3.2:3b,staged,boxplot,5,5,stop,524,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:723,llama3.2:3b,staged,boxplot,1,1,stop,408,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:725,llama3.2:3b,staged,boxplot,5,5,stop,767,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:732,llama3.2:3b,staged,bar+line+rect,3,3,stop,543,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:733,llama3.2:3b,staged,bar+line+rect,5,5,stop,631,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:17,mistral-small:24b,direct,line,1,1,stop,89,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:22,mistral-small:24b,direct,boxplot,5,5,stop,247,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:23,mistral-small:24b,direct,point,3,3,stop,173,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:25,mistral-small:24b,direct,rect,5,5,stop,293,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:33,mistral-small:24b,direct,arc,3,3,stop,163,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:34,mistral-small:24b,direct,point,3,3,stop,146,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:35,mistral-small:24b,direct,bar+line+point+rect,3,3,stop,167,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:39,mistral-small:24b,direct,arc,1,1,stop,94,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:40,mistral-small:24b,direct,rect,5,5,stop,312,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:41,mistral-small:24b,direct,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:48,mistral-small:24b,direct,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:49,mistral-small:24b,direct,line,2,2,stop,117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:51,mistral-small:24b,direct,bar,1,1,stop,89,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:54,mistral-small:24b,direct,bar,3,3,stop,149,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:57,mistral-small:24b,direct,rect,5,5,stop,281,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:61,mistral-small:24b,direct,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:63,mistral-small:24b,direct,arc,5,5,stop,242,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:68,mistral-small:24b,direct,arc,1,1,stop,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:72,mistral-small:24b,direct,arc,1,1,stop,94,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:73,mistral-small:24b,direct,arc,2,2,stop,91,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:76,mistral-small:24b,direct,bar,1,1,stop,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:83,mistral-small:24b,direct,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:84,mistral-small:24b,direct,rect,5,5,stop,273,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:89,mistral-small:24b,direct,arc,3,3,stop,163,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:92,mistral-small:24b,direct,arc,1,1,stop,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:97,mistral-small:24b,direct,line,1,1,stop,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:103,mistral-small:24b,direct,boxplot,3,3,stop,171,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:105,mistral-small:24b,direct,arc,2,2,stop,117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:108,mistral-small:24b,direct,boxplot,3,3,stop,161,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:112,mistral-small:24b,direct,boxplot,1,1,stop,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:114,mistral-small:24b,direct,line,1,1,stop,97,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:116,mistral-small:24b,direct,arc,1,1,stop,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:118,mistral-small:24b,direct,rect,2,2,stop,137,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:127,mistral-small:24b,direct,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:136,mistral-small:24b,direct,boxplot,5,5,stop,280,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:138,mistral-small:24b,direct,bar,1,1,stop,88,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:139,mistral-small:24b,direct,line,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:143,mistral-small:24b,direct,rect,2,2,stop,117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:144,mistral-small:24b,direct,bar,2,2,stop,110,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:149,mistral-small:24b,direct,point,4,4,stop,278,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:157,mistral-small:24b,direct,point,5,5,stop,263,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:158,mistral-small:24b,direct,point,1,1,stop,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:165,mistral-small:24b,direct,line,1,1,stop,116,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:167,mistral-small:24b,direct,bar,1,1,stop,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:176,mistral-small:24b,direct,line,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:182,mistral-small:24b,direct,rect,5,5,stop,358,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:188,mistral-small:24b,direct,rect,5,5,stop,341,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:191,mistral-small:24b,direct,rect,4,4,stop,228,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:203,mistral-small:24b,direct,bar+line,5,5,stop,238,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:214,mistral-small:24b,direct,rect,5,5,stop,276,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:223,mistral-small:24b,direct,boxplot,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:228,mistral-small:24b,direct,rect,2,2,stop,154,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:232,mistral-small:24b,direct,arc,3,3,stop,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:245,mistral-small:24b,direct,line,1,1,stop,88,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:252,mistral-small:24b,direct,rect,1,1,stop,93,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:253,mistral-small:24b,direct,arc+bar+line,3,3,stop,149,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:255,mistral-small:24b,direct,bar,1,1,stop,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:256,mistral-small:24b,direct,rect,1,1,stop,122,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:259,mistral-small:24b,direct,point,5,5,stop,261,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:278,mistral-small:24b,direct,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:283,mistral-small:24b,direct,rect,1,1,stop,92,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:286,mistral-small:24b,direct,bar,2,2,stop,109,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:292,mistral-small:24b,direct,rect,5,5,stop,483,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:296,mistral-small:24b,direct,bar,5,5,stop,276,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:298,mistral-small:24b,direct,bar,3,3,stop,167,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:300,mistral-small:24b,direct,arc,5,5,stop,186,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:302,mistral-small:24b,direct,rect,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:307,mistral-small:24b,direct,rect,1,1,stop,116,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:314,mistral-small:24b,direct,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:315,mistral-small:24b,direct,bar,3,3,stop,165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:317,mistral-small:24b,direct,rect,1,1,stop,120,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:319,mistral-small:24b,direct,boxplot,3,3,stop,169,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:326,mistral-small:24b,direct,rect,1,1,stop,106,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:327,mistral-small:24b,direct,boxplot,3,3,stop,161,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:331,mistral-small:24b,direct,bar,1,1,stop,109,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:332,mistral-small:24b,direct,arc,3,3,stop,149,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:336,mistral-small:24b,direct,arc,1,1,stop,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:338,mistral-small:24b,direct,rect,3,3,stop,157,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:340,mistral-small:24b,direct,rect,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:346,mistral-small:24b,direct,bar+line+rect,1,1,stop,88,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:358,mistral-small:24b,direct,bar,5,5,stop,314,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:362,mistral-small:24b,direct,rect,4,4,stop,309,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:367,mistral-small:24b,direct,bar,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:381,mistral-small:24b,direct,rect,3,3,stop,193,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:383,mistral-small:24b,direct,rect,2,2,stop,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:384,mistral-small:24b,direct,bar,1,1,stop,113,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:388,mistral-small:24b,direct,rect,1,1,stop,115,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:394,mistral-small:24b,direct,arc,3,3,stop,148,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:398,mistral-small:24b,direct,line,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:403,mistral-small:24b,direct,point,1,1,stop,83,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:405,mistral-small:24b,direct,bar,3,3,stop,147,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:421,mistral-small:24b,direct,arc,5,5,stop,239,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:422,mistral-small:24b,direct,arc,1,1,stop,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:436,mistral-small:24b,direct,point,2,2,stop,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:444,mistral-small:24b,direct,point,3,3,stop,398,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:445,mistral-small:24b,direct,boxplot,2,2,stop,116,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:455,mistral-small:24b,direct,bar,2,2,stop,104,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:457,mistral-small:24b,direct,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:462,mistral-small:24b,direct,bar,1,1,stop,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:463,mistral-small:24b,direct,bar+line+point,1,1,stop,139,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:465,mistral-small:24b,direct,arc,2,2,stop,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:470,mistral-small:24b,direct,boxplot,2,2,stop,94,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:475,mistral-small:24b,direct,bar+line,4,4,stop,237,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:485,mistral-small:24b,direct,bar,1,1,stop,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:492,mistral-small:24b,direct,arc,2,2,stop,117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:495,mistral-small:24b,direct,boxplot,3,3,stop,174,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:498,mistral-small:24b,direct,arc,3,3,stop,263,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:499,mistral-small:24b,direct,line,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:507,mistral-small:24b,direct,rect,3,3,stop,347,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:508,mistral-small:24b,direct,arc,2,2,stop,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:515,mistral-small:24b,direct,line,1,1,stop,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:531,mistral-small:24b,direct,bar,3,3,stop,163,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:538,mistral-small:24b,direct,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:540,mistral-small:24b,direct,bar,2,2,stop,111,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:551,mistral-small:24b,direct,line,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:554,mistral-small:24b,direct,point,2,2,stop,91,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:562,mistral-small:24b,direct,bar,5,5,stop,355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:568,mistral-small:24b,direct,line,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:571,mistral-small:24b,direct,rect,1,1,stop,136,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:572,mistral-small:24b,direct,bar,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:573,mistral-small:24b,direct,point,5,5,stop,247,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:603,mistral-small:24b,direct,rect,2,2,stop,111,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:605,mistral-small:24b,direct,line,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:606,mistral-small:24b,direct,bar,2,2,stop,107,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:612,mistral-small:24b,direct,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:614,mistral-small:24b,direct,bar,5,5,stop,277,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:628,mistral-small:24b,direct,rect,1,1,stop,131,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:641,mistral-small:24b,direct,rect,3,3,stop,205,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:642,mistral-small:24b,direct,line,1,1,stop,83,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:644,mistral-small:24b,direct,bar+line,4,4,stop,280,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:647,mistral-small:24b,direct,bar,5,5,stop,310,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:651,mistral-small:24b,direct,bar,5,5,stop,244,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:655,mistral-small:24b,direct,line,3,3,stop,352,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:666,mistral-small:24b,direct,line,4,4,stop,264,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:672,mistral-small:24b,direct,bar,3,3,stop,155,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:675,mistral-small:24b,direct,bar,5,5,stop,249,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:681,mistral-small:24b,direct,bar,3,3,stop,161,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:683,mistral-small:24b,direct,bar,1,1,stop,114,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:684,mistral-small:24b,direct,bar,2,2,stop,119,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:713,mistral-small:24b,direct,bar,1,1,stop,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:715,mistral-small:24b,direct,point,2,2,stop,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:716,mistral-small:24b,direct,boxplot,3,3,stop,152,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:717,mistral-small:24b,direct,boxplot,2,2,stop,96,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:718,mistral-small:24b,direct,boxplot,3,3,stop,167,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:719,mistral-small:24b,direct,arc,1,1,stop,94,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:721,mistral-small:24b,direct,boxplot,1,1,stop,90,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:723,mistral-small:24b,direct,boxplot,2,2,stop,83,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:725,mistral-small:24b,direct,boxplot,3,3,stop,163,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:732,mistral-small:24b,direct,bar+line+rect,3,3,stop,157,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:733,mistral-small:24b,direct,bar+line+rect,5,5,stop,257,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:17,mistral-small:24b,direct_rich,line,1,1,stop,89,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:22,mistral-small:24b,direct_rich,boxplot,3,3,stop,158,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:23,mistral-small:24b,direct_rich,point,3,3,stop,173,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:25,mistral-small:24b,direct_rich,rect,5,5,stop,295,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:33,mistral-small:24b,direct_rich,arc,1,1,stop,89,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:34,mistral-small:24b,direct_rich,point,3,3,stop,141,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:35,mistral-small:24b,direct_rich,bar+line+point+rect,1,1,stop,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:39,mistral-small:24b,direct_rich,arc,1,1,stop,88,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:40,mistral-small:24b,direct_rich,rect,2,2,stop,52,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:41,mistral-small:24b,direct_rich,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:48,mistral-small:24b,direct_rich,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:49,mistral-small:24b,direct_rich,line,2,2,stop,117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:51,mistral-small:24b,direct_rich,bar,1,1,stop,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:54,mistral-small:24b,direct_rich,bar,3,3,stop,149,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:57,mistral-small:24b,direct_rich,rect,4,4,stop,312,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:61,mistral-small:24b,direct_rich,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:63,mistral-small:24b,direct_rich,arc,5,5,stop,242,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:68,mistral-small:24b,direct_rich,arc,1,1,stop,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:72,mistral-small:24b,direct_rich,arc,1,1,stop,88,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:73,mistral-small:24b,direct_rich,arc,1,1,stop,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:76,mistral-small:24b,direct_rich,bar,1,1,stop,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:83,mistral-small:24b,direct_rich,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:84,mistral-small:24b,direct_rich,rect,5,5,stop,275,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:89,mistral-small:24b,direct_rich,arc,2,2,stop,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:92,mistral-small:24b,direct_rich,arc,1,1,stop,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:97,mistral-small:24b,direct_rich,line,1,1,stop,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0
