record_id,model,condition,gold_family,gold_count,candidate_count,exact_recall@5,core_recall@5,component_identical_recall@5,matched_recall@5_tau80,matched_recall@5_tau90,exact_recovered,core_recovered,component_identical_recovered,matched_recovered_tau80,matched_recovered_tau90,elapsed_seconds,prompt_tokens,generated_tokens,total_tokens
nvbench2:dev:331,mistral-small:24b,direct_rich,bar,4,1,0.0,0.0,0.25,0.25,0.25,0,0,1,1,1,4.953346000000238,546,109,655
nvbench2:dev:332,mistral-small:24b,direct_rich,arc,3,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.361674416999449,514,149,663
nvbench2:dev:336,mistral-small:24b,direct_rich,arc,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,3.819752208999489,525,84,609
nvbench2:dev:338,mistral-small:24b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.965303416000097,521,36,557
nvbench2:dev:340,mistral-small:24b,direct_rich,rect,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.557440250000582,527,103,630
nvbench2:dev:346,mistral-small:24b,direct_rich,bar+line+rect,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8.636609332999797,611,196,807
nvbench2:dev:358,mistral-small:24b,direct_rich,bar,2,5,0.0,0.0,0.5,1.0,1.0,0,0,1,2,2,12.930149375000838,602,306,908
nvbench2:dev:362,mistral-small:24b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.955600666000464,540,110,650
nvbench2:dev:367,mistral-small:24b,direct_rich,bar,2,2,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,4.687771333001365,531,103,634
nvbench2:dev:381,mistral-small:24b,direct_rich,rect,3,2,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,4.030677791999551,572,84,656
nvbench2:dev:383,mistral-small:24b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.8108203329993557,543,27,570
nvbench2:dev:384,mistral-small:24b,direct_rich,bar,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.753640916000222,564,104,668
nvbench2:dev:388,mistral-small:24b,direct_rich,rect,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.9627033340002527,501,64,565
nvbench2:dev:394,mistral-small:24b,direct_rich,arc,2,2,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,4.543783916000393,495,105,600
nvbench2:dev:398,mistral-small:24b,direct_rich,line,4,2,0.0,0.0,0.25,0.5,0.25,0,0,1,2,1,4.431158249999498,481,103,584
nvbench2:dev:403,mistral-small:24b,direct_rich,point,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.8131052919998183,537,83,620
nvbench2:dev:405,mistral-small:24b,direct_rich,bar,5,2,0.0,0.0,0.2,0.2,0.2,0,0,1,1,1,4.497695874999408,526,102,628
nvbench2:dev:421,mistral-small:24b,direct_rich,arc,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10.65918504199908,697,240,937
nvbench2:dev:422,mistral-small:24b,direct_rich,arc,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.261575082999116,712,102,814
nvbench2:dev:436,mistral-small:24b,direct_rich,point,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.920808457998646,646,101,747
nvbench2:dev:444,mistral-small:24b,direct_rich,point,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.024396292001256,659,99,758
nvbench2:dev:445,mistral-small:24b,direct_rich,boxplot,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.514479333000054,645,116,761
nvbench2:dev:455,mistral-small:24b,direct_rich,bar,2,2,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,4.649556874999689,535,104,639
nvbench2:dev:457,mistral-small:24b,direct_rich,arc,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.478371832999983,537,126,663
nvbench2:dev:462,mistral-small:24b,direct_rich,bar,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,4.137969958999747,501,95,596
nvbench2:dev:463,mistral-small:24b,direct_rich,bar+line+point,4,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13.535605000000942,770,310,1080
nvbench2:dev:465,mistral-small:24b,direct_rich,arc,5,2,0.0,0.0,0.2,0.2,0.2,0,0,1,1,1,5.354018082998664,731,101,832
nvbench2:dev:470,mistral-small:24b,direct_rich,boxplot,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.993661708998843,730,94,824
nvbench2:dev:475,mistral-small:24b,direct_rich,bar+line,4,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10.493211457998768,736,237,973
nvbench2:dev:485,mistral-small:24b,direct_rich,bar,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.5363373330001195,503,80,583
nvbench2:dev:492,mistral-small:24b,direct_rich,arc,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.449543417000314,512,103,615
nvbench2:dev:495,mistral-small:24b,direct_rich,boxplot,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.291497250000248,510,99,609
nvbench2:dev:498,mistral-small:24b,direct_rich,arc,2,2,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,14.321573457998966,481,365,846
nvbench2:dev:499,mistral-small:24b,direct_rich,line,3,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,1,2,2,4.422711041999719,472,105,577
nvbench2:dev:507,mistral-small:24b,direct_rich,rect,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,4.459556166000766,599,95,694
nvbench2:dev:508,mistral-small:24b,direct_rich,arc,2,2,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,5.153938082999957,589,115,704
nvbench2:dev:515,mistral-small:24b,direct_rich,line,4,1,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,3.587742874999094,509,81,590
nvbench2:dev:531,mistral-small:24b,direct_rich,bar,2,3,0.0,0.0,0.5,1.0,1.0,0,0,1,2,2,7.088819042000978,580,167,747
nvbench2:dev:538,mistral-small:24b,direct_rich,arc,2,2,0.0,0.0,1.0,1.0,1.0,0,0,2,2,2,4.299674792000587,467,103,570
nvbench2:dev:540,mistral-small:24b,direct_rich,bar,2,2,0.0,0.0,0.0,1.0,0.5,0,0,0,2,1,4.693044124998778,518,111,629
nvbench2:dev:551,mistral-small:24b,direct_rich,line,4,2,0.0,0.0,0.5,0.5,0.5,0,0,2,2,2,4.364458041000034,476,105,581
nvbench2:dev:554,mistral-small:24b,direct_rich,point,2,3,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,5.815606792000835,470,143,613
nvbench2:dev:562,mistral-small:24b,direct_rich,bar,3,3,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0,0,2,3,2,7.649432334001176,534,185,719
nvbench2:dev:568,mistral-small:24b,direct_rich,line,5,2,0.0,0.0,0.2,0.4,0.2,0,0,1,2,1,4.297997958999986,496,103,599
nvbench2:dev:571,mistral-small:24b,direct_rich,rect,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,3.0777463750000607,584,63,647
nvbench2:dev:572,mistral-small:24b,direct_rich,bar,2,3,0.5,0.5,0.5,1.0,1.0,1,1,1,2,2,6.345726833000299,567,146,713
nvbench2:dev:573,mistral-small:24b,direct_rich,point,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.964005083000302,559,33,592
nvbench2:dev:603,mistral-small:24b,direct_rich,rect,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,1.9087603749994742,549,34,583
nvbench2:dev:605,mistral-small:24b,direct_rich,line,4,2,0.0,0.0,0.0,0.25,0.25,0,0,0,1,1,4.518581500000437,548,103,651
nvbench2:dev:606,mistral-small:24b,direct_rich,bar,2,2,0.0,0.0,0.0,1.0,0.5,0,0,0,2,1,4.710304791000453,547,107,654
nvbench2:dev:612,mistral-small:24b,direct_rich,arc,3,2,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1,1,1,4.738574083999993,619,103,722
nvbench2:dev:614,mistral-small:24b,direct_rich,bar,2,5,0.0,0.0,1.0,1.0,1.0,0,0,2,2,2,11.384474416001467,622,277,899
nvbench2:dev:628,mistral-small:24b,direct_rich,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.9051600839993625,706,70,776
nvbench2:dev:641,mistral-small:24b,direct_rich,rect,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,1.8652081659984105,488,38,526
nvbench2:dev:642,mistral-small:24b,direct_rich,line,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.6226630000001023,500,83,583
nvbench2:dev:644,mistral-small:24b,direct_rich,bar+line,2,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,12.313153791999866,609,301,910
nvbench2:dev:647,mistral-small:24b,direct_rich,bar,2,5,0.0,0.0,0.5,1.0,1.0,0,0,1,2,2,12.150515291999909,609,295,904
nvbench2:dev:651,mistral-small:24b,direct_rich,bar,5,5,0.0,0.0,0.0,0.4,0.2,0,0,0,2,1,10.266111332999571,606,245,851
nvbench2:dev:655,mistral-small:24b,direct_rich,line,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.746605250000357,660,95,755
nvbench2:dev:666,mistral-small:24b,direct_rich,line,2,5,0.0,0.0,0.0,1.0,0.5,0,0,0,2,1,10.859579416999622,645,256,901
nvbench2:dev:672,mistral-small:24b,direct_rich,bar,4,3,0.0,0.0,0.25,0.5,0.5,0,0,1,2,2,6.424723874999472,510,155,665
nvbench2:dev:675,mistral-small:24b,direct_rich,bar,4,2,0.0,0.0,0.25,0.5,0.25,0,0,1,2,1,4.514176790999045,510,105,615
nvbench2:dev:681,mistral-small:24b,direct_rich,bar,2,3,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,6.8813079169995035,594,161,755
nvbench2:dev:683,mistral-small:24b,direct_rich,bar,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,4.9468755000016245,625,107,732
nvbench2:dev:684,mistral-small:24b,direct_rich,bar,2,2,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,14.001934208999955,596,341,937
nvbench2:dev:713,mistral-small:24b,direct_rich,bar,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,3.578402792001725,491,84,575
nvbench2:dev:715,mistral-small:24b,direct_rich,point,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.78800154199962,614,101,715
nvbench2:dev:716,mistral-small:24b,direct_rich,boxplot,4,3,0.0,0.0,0.5,0.5,0.5,0,0,2,2,2,6.764426290999836,615,152,767
nvbench2:dev:717,mistral-small:24b,direct_rich,boxplot,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.55291699999907,613,96,709
nvbench2:dev:718,mistral-small:24b,direct_rich,boxplot,2,5,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,11.187809958999424,614,266,880
nvbench2:dev:719,mistral-small:24b,direct_rich,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.578098665999278,632,94,726
nvbench2:dev:721,mistral-small:24b,direct_rich,boxplot,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.255593791000138,623,86,709
nvbench2:dev:723,mistral-small:24b,direct_rich,boxplot,2,2,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,4.800977083001271,609,100,709
nvbench2:dev:725,mistral-small:24b,direct_rich,boxplot,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.162359125000876,613,163,776
nvbench2:dev:732,mistral-small:24b,direct_rich,bar+line+rect,5,2,0.0,0.0,0.0,0.2,0.2,0,0,0,1,1,3.291060125000513,694,51,745
nvbench2:dev:733,mistral-small:24b,direct_rich,bar+line+rect,5,5,0.0,0.0,0.0,0.4,0.4,0,0,0,2,2,11.014381791001142,690,257,947
nvbench2:dev:17,mistral-small:24b,staged,line,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.210519165999358,632,417,1049
nvbench2:dev:22,mistral-small:24b,staged,boxplot,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13.277327708001394,608,324,932
nvbench2:dev:23,mistral-small:24b,staged,point,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.64942741699997,609,357,966
nvbench2:dev:25,mistral-small:24b,staged,rect,5,1,0.0,0.0,0.0,0.2,0.2,0,0,0,1,1,17.84751504199994,610,438,1048
nvbench2:dev:33,mistral-small:24b,staged,arc,4,1,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,15.1607498329995,617,365,982
nvbench2:dev:34,mistral-small:24b,staged,point,2,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,14.553039541000544,526,359,885
nvbench2:dev:35,mistral-small:24b,staged,bar+line+point+rect,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.442385166001259,529,356,885
nvbench2:dev:39,mistral-small:24b,staged,arc,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,14.774260582998977,630,353,983
nvbench2:dev:40,mistral-small:24b,staged,rect,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22.11950375000015,616,529,1145
nvbench2:dev:41,mistral-small:24b,staged,arc,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,14.7075373330008,623,347,970
nvbench2:dev:48,mistral-small:24b,staged,arc,2,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,12.238662249999834,549,299,848
nvbench2:dev:49,mistral-small:24b,staged,line,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,14.973608375001277,547,369,916
nvbench2:dev:51,mistral-small:24b,staged,bar,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.70685387499907,557,382,939
nvbench2:dev:54,mistral-small:24b,staged,bar,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,14.454396292001547,560,349,909
nvbench2:dev:57,mistral-small:24b,staged,rect,3,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,26.706865500000276,558,662,1220
nvbench2:dev:61,mistral-small:24b,staged,arc,2,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,13.735274208000192,595,311,906
nvbench2:dev:63,mistral-small:24b,staged,arc,5,2,0.0,0.0,0.0,0.4,0.0,0,0,0,2,0,17.367452832999334,592,419,1011
nvbench2:dev:68,mistral-small:24b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,17.87563441599923,615,434,1049
nvbench2:dev:72,mistral-small:24b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,17.146108291999553,721,401,1122
nvbench2:dev:73,mistral-small:24b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,16.620199125,712,388,1100
nvbench2:dev:76,mistral-small:24b,staged,bar,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,16.860155709000537,724,394,1118
nvbench2:dev:83,mistral-small:24b,staged,arc,4,1,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,13.7695130409993,650,324,974
nvbench2:dev:84,mistral-small:24b,staged,rect,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,18.537822832999154,650,443,1093
nvbench2:dev:89,mistral-small:24b,staged,arc,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.32728374999897,649,364,1013
nvbench2:dev:92,mistral-small:24b,staged,arc,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,14.250753750000513,657,339,996
nvbench2:dev:97,mistral-small:24b,staged,line,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.84561341600056,570,491,1061
nvbench2:dev:103,mistral-small:24b,staged,boxplot,4,1,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,16.067156290999264,567,396,963
nvbench2:dev:105,mistral-small:24b,staged,arc,2,1,0.0,0.0,0.5,0.5,0.5,0,0,1,1,1,15.230587584001114,568,377,945
nvbench2:dev:108,mistral-small:24b,staged,boxplot,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20.677533958998538,567,518,1085
nvbench2:dev:112,mistral-small:24b,staged,boxplot,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.069109666999793,623,367,990
nvbench2:dev:114,mistral-small:24b,staged,line,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.610205749999295,629,435,1064
nvbench2:dev:116,mistral-small:24b,staged,arc,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,17.02238245800072,629,422,1051
nvbench2:dev:118,mistral-small:24b,staged,rect,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,15.970571125000788,614,396,1010
nvbench2:dev:127,mistral-small:24b,staged,arc,2,2,0.0,0.0,1.0,1.0,1.0,0,0,2,2,2,20.045373041000857,640,500,1140
nvbench2:dev:136,mistral-small:24b,staged,boxplot,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,15.619315415999154,545,399,944
nvbench2:dev:138,mistral-small:24b,staged,bar,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,14.124868167000386,526,360,886
nvbench2:dev:139,mistral-small:24b,staged,line,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,12.447352207998847,522,316,838
nvbench2:dev:143,mistral-small:24b,staged,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13.622419332999925,578,343,921
nvbench2:dev:144,mistral-small:24b,staged,bar,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,13.232239124999978,580,332,912
nvbench2:dev:149,mistral-small:24b,staged,point,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.311845084001106,637,381,1018
nvbench2:dev:157,mistral-small:24b,staged,point,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.19941366600142,632,350,982
nvbench2:dev:158,mistral-small:24b,staged,point,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.816093250001359,645,393,1038
nvbench2:dev:165,mistral-small:24b,staged,line,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,21.191070208000383,601,537,1138
nvbench2:dev:167,mistral-small:24b,staged,bar,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,14.903085957999792,555,374,929
nvbench2:dev:176,mistral-small:24b,staged,line,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,14.483028541000749,549,363,912
nvbench2:dev:182,mistral-small:24b,staged,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20.096291249999922,651,498,1149
nvbench2:dev:188,mistral-small:24b,staged,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.158328499999698,543,355,898
nvbench2:dev:191,mistral-small:24b,staged,rect,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,13.920239084000059,542,350,892
nvbench2:dev:203,mistral-small:24b,staged,bar+line,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.356938999999329,651,347,998
nvbench2:dev:214,mistral-small:24b,staged,rect,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.882452249999915,635,440,1075
nvbench2:dev:223,mistral-small:24b,staged,boxplot,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13.076953458001299,636,315,951
nvbench2:dev:228,mistral-small:24b,staged,rect,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.298072583000248,659,369,1028
nvbench2:dev:232,mistral-small:24b,staged,arc,2,3,1.0,1.0,1.0,1.0,1.0,2,2,2,2,2,18.644646083001135,642,457,1099
nvbench2:dev:245,mistral-small:24b,staged,line,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.925704833000054,754,450,1204
nvbench2:dev:252,mistral-small:24b,staged,rect,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,16.00452991599923,528,394,922
nvbench2:dev:253,mistral-small:24b,staged,arc+bar+line,3,2,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,1,2,1,13.088931834001414,537,324,861
nvbench2:dev:255,mistral-small:24b,staged,bar,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,14.201235208998696,550,349,899
nvbench2:dev:256,mistral-small:24b,staged,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.800722125000902,558,440,998
nvbench2:dev:259,mistral-small:24b,staged,point,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,13.277369790999728,688,309,997
nvbench2:dev:278,mistral-small:24b,staged,arc,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,12.6900472920006,624,301,925
nvbench2:dev:283,mistral-small:24b,staged,rect,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,28.759039832999406,807,688,1495
nvbench2:dev:286,mistral-small:24b,staged,bar,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,15.321959416000027,796,350,1146
nvbench2:dev:292,mistral-small:24b,staged,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21.51672383299956,829,504,1333
nvbench2:dev:296,mistral-small:24b,staged,bar,2,2,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,18.269518834000337,797,424,1221
nvbench2:dev:298,mistral-small:24b,staged,bar,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,16.21922699999959,800,371,1171
nvbench2:dev:300,mistral-small:24b,staged,arc,2,5,0.0,0.0,1.0,1.0,1.0,0,0,2,2,2,22.592870792001122,791,533,1324
nvbench2:dev:302,mistral-small:24b,staged,rect,3,2,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,22.972122541999852,608,563,1171
nvbench2:dev:307,mistral-small:24b,staged,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20.319189166999422,626,492,1118
nvbench2:dev:314,mistral-small:24b,staged,arc,2,1,0.0,0.0,0.5,0.5,0.5,0,0,1,1,1,14.467708249998395,645,344,989
nvbench2:dev:315,mistral-small:24b,staged,bar,2,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,17.691809957999794,649,421,1070
nvbench2:dev:317,mistral-small:24b,staged,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20.23416908299987,664,489,1153
nvbench2:dev:319,mistral-small:24b,staged,boxplot,5,1,0.2,0.2,0.2,0.2,0.2,1,1,1,1,1,15.233390207999037,647,366,1013
nvbench2:dev:326,mistral-small:24b,staged,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.577662665999014,589,456,1045
nvbench2:dev:327,mistral-small:24b,staged,boxplot,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.576579124999625,567,382,949
nvbench2:dev:331,mistral-small:24b,staged,bar,4,1,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,16.561365583000224,592,407,999
nvbench2:dev:332,mistral-small:24b,staged,arc,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.478781957999672,560,383,943
nvbench2:dev:336,mistral-small:24b,staged,arc,5,1,0.2,0.2,0.2,0.2,0.2,1,1,1,1,1,15.39541300000019,571,383,954
nvbench2:dev:338,mistral-small:24b,staged,rect,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.012141082999733,567,426,993
nvbench2:dev:340,mistral-small:24b,staged,rect,3,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,17.0970537910016,573,430,1003
nvbench2:dev:346,mistral-small:24b,staged,bar+line+rect,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.041764542000237,657,341,998
nvbench2:dev:358,mistral-small:24b,staged,bar,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.864239708998866,648,443,1091
nvbench2:dev:362,mistral-small:24b,staged,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.655828875000225,586,497,1083
nvbench2:dev:367,mistral-small:24b,staged,bar,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,14.431769000000713,577,365,942
nvbench2:dev:381,mistral-small:24b,staged,rect,3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,20.105235832999824,618,507,1125
nvbench2:dev:383,mistral-small:24b,staged,rect,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,18.605123082999853,589,473,1062
nvbench2:dev:384,mistral-small:24b,staged,bar,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,16.3611421659989,610,413,1023
nvbench2:dev:388,mistral-small:24b,staged,rect,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,24.788840208000693,547,642,1189
nvbench2:dev:394,mistral-small:24b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,12.469113249999282,541,316,857
nvbench2:dev:398,mistral-small:24b,staged,line,4,1,0.0,0.0,0.0,0.25,0.25,0,0,0,1,1,13.910505457999534,527,353,880
nvbench2:dev:403,mistral-small:24b,staged,point,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.869083416999274,583,372,955
nvbench2:dev:405,mistral-small:24b,staged,bar,5,1,0.2,0.2,0.2,0.2,0.2,1,1,1,1,1,12.14618695900026,572,302,874
nvbench2:dev:421,mistral-small:24b,staged,arc,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,14.562819958000546,743,342,1085
nvbench2:dev:422,mistral-small:24b,staged,arc,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,15.711142750000363,758,372,1130
nvbench2:dev:436,mistral-small:24b,staged,point,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.89274070799911,692,384,1076
nvbench2:dev:444,mistral-small:24b,staged,point,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17.843013666999468,705,433,1138
nvbench2:dev:445,mistral-small:24b,staged,boxplot,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13.523945582999659,691,320,1011
nvbench2:dev:455,mistral-small:24b,staged,bar,2,2,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,17.326381499999115,581,433,1014
nvbench2:dev:457,mistral-small:24b,staged,arc,2,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,13.850075958000161,583,339,922
nvbench2:dev:462,mistral-small:24b,staged,bar,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,16.954283625000244,547,426,973
nvbench2:dev:463,mistral-small:24b,staged,bar+line+point,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,28.674020417000065,816,693,1509
nvbench2:dev:465,mistral-small:24b,staged,arc,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,17.175781333000486,777,400,1177
nvbench2:dev:470,mistral-small:24b,staged,boxplot,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15.614166500001375,776,361,1137
nvbench2:dev:475,mistral-small:24b,staged,bar+line,4,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19.50976037500004,782,461,1243
